cod_entite,typ_entite,lib_entite,long_wgs84,lat_wgs84,x_centroid,y_centroid,cod_versio,dpt,id,nom,hdf_sociodemographie-hdf_sociodemographie_menrp,hdf_sociodemographie-hdf_sociodemographie_pop_mun
"6200100",QLM,ABLAIN SAINT NAZAIRE,2.711873727200000,50.392415194599998,626692.649249569978565,2599763.760206699836999,"2021","62","1",Projet,"740","1772"
"6200700",QLM,ACQ,2.655549775700000,50.348726621300003,622699.426700299954973,2594877.286259899847209,"2021","62","1",Projet,"288","769"
"6201100",QLM,AGNEZ LES DUISANS,2.655477221400000,50.311785854900002,622710.921145910047926,2590760.691860199905932,"2021","62","1",Projet,"267","653"
"6201200",QLM,AGNIERES,2.605119638700000,50.352947404600002,619101.668210059986450,2595334.241214800160378,"2021","62","1",Projet,"94","249"
"6201400",QLM,AIRE SUR LA LYS,2.397475698300000,50.639793009500004,604271.320629519992508,2627275.857829200103879,"2021","62","1",Projet,"4171","9871"
"6201900",QLM,AIX NOULETTE,2.712272849700000,50.423270474699997,626704.677027510013431,2603202.655905000399798,"2021","62","1",Projet,"1640","3906"
"6202300",QLM,ALLOUAGNE,2.510688435300000,50.531693242199999,612324.391514299903065,2615237.299547200091183,"2021","62","1",Projet,"1210","2925"
"6202600",QLM,AMBRICOURT,2.178062662900000,50.469289135300002,588677.031238110037521,2608279.415389299858361,"2021","62","1",Projet,"43","112"
"6202700",QLM,AMBRINES,2.467919250200000,50.310679164200003,609326.574460359988734,2590599.142570699565113,"2021","62","1",Projet,"89","239"
"6202800",QLM,AMES,2.417659669200000,50.536783349600000,605714.061451280023903,2615794.008267099503428,"2021","62","1",Projet,"256","636"
"6202900",QLM,AMETTES,2.394200618900000,50.530416230299998,604047.964058339945041,2615082.821781199891120,"2021","62","1",Projet,"182","475"
"6203000",QLM,AMPLIER,2.396214458100000,50.133883750700001,604224.214605179964565,2570893.929333099629730,"2021","62","1",Projet,"122","302"
"6203200",QLM,ANGRES,2.758919584000000,50.408151197800002,630035.129742859979160,2601534.464339500293136,"2021","62","1",Projet,"1852","4526"
"6203400",QLM,ANNEQUIN,2.725396126200000,50.506928097900001,627593.052818050025962,2612531.368637199979275,"2021","62","1",Projet,"888","2201"
"6203500",QLM,ANNEZIN,2.618097113300000,50.535995508699997,619954.106530099990778,2615738.917873899918050,"2021","62","1",Projet,"2475","5898"
"6203600",QLM,ANVIN,2.253448950100000,50.448186426100001,594037.437083649914712,2605919.088207200169563,"2021","62","1",Projet,"313","772"
"6203700",QLM,ANZIN SAINT AUBIN,2.745065306800000,50.314466909700002,629102.533905189950019,2591088.982696500141174,"2021","62","1",Projet,"1201","2742"
"6204102",QLM,ARRAS Q02,2.745076507000000,50.302042796599999,629110.517164960037917,2589704.525606600102037,"2021","62","1",Projet,"1845","4504"
"6204500",QLM,AUBIGNY EN ARTOIS,2.588336484000000,50.350747276299998,617905.749302139971405,2595085.106599799823016,"2021","62","1",Projet,"625","1459"
"6204600",QLM,AUBIN SAINT VAAST,1.972965708800000,50.395838505599997,574048.745537290000357,2600141.798189599998295,"2021","62","1",Projet,"319","759"
"6204700",QLM,AUBROMETZ,2.179087851000000,50.304846753699998,588713.088952110032551,2589952.809673700015992,"2021","62","1",Projet,"60","152"
"6204800",QLM,AUCHEL,2.469734649300000,50.508228347200003,609419.011524379951879,2612616.103439799975604,"2021","62","1",Projet,"4302","10291"
"6204900",QLM,AUCHY AU BOIS,2.370176036700000,50.552792269500003,602339.912042469950393,2617576.084109699353576,"2021","62","1",Projet,"196","504"
"6205000",QLM,AUCHY LES HESDIN,2.099973486600000,50.400465670999999,583098.693932950031012,2600622.859444799833000,"2021","62","1",Projet,"639","1571"
"6205300",QLM,AUDINCTHUN,2.135203673300000,50.578932268999999,585659.499053900013678,2620507.924499199725688,"2021","62","1",Projet,"265","664"
"6205800",QLM,AUMERVAL,2.402691822000000,50.506780929000001,604653.479365049977787,2612448.766679500229657,"2021","62","1",Projet,"77","198"
"6206000",QLM,AUXI LE CHATEAU,2.114425518900000,50.231000948000002,584074.673911330057308,2581735.448378500062972,"2021","62","1",Projet,"1182","2639"
"6206100",QLM,AVERDOINGT,2.446776367600000,50.348238975500003,607811.899969130055979,2594782.420662499964237,"2021","62","1",Projet,"110","293"
"6206300",QLM,AVESNES LE COMTE,2.528412054700000,50.277237412900000,613652.643556360038929,2586881.482607399579138,"2021","62","1",Projet,"809","1902"
"6206600",QLM,AVONDANCE,2.098441488400000,50.478391276099998,583015.945779619971290,2609308.265724599827081,"2021","62","1",Projet,"14","38"
"6206900",QLM,AZINCOURT,2.122479835100000,50.460639401199998,584720.290954879950732,2607324.744877499993891,"2021","62","1",Projet,"111","307"
"6207000",QLM,BAILLEUL AUX CORNAILLES,2.444607539000000,50.372007656599997,607653.620384690002538,2597431.042567899916321,"2021","62","1",Projet,"97","263"
"6207100",QLM,BAILLEUL LES PERNES,2.383830920200000,50.510134388399997,603312.511554419994354,2612821.601474899798632,"2021","62","1",Projet,"168","422"
"6207200",QLM,BAILLEULMONT,2.615190090600000,50.215517921400000,619873.886299890000373,2580022.854327999986708,"2021","62","1",Projet,"101","240"
"6207400",QLM,BAILLEULVAL,2.632064320800000,50.222410085999996,621077.488196079968475,2580795.186068899929523,"2021","62","1",Projet,"94","240"
"6207700",QLM,BAJUS,2.476510674100000,50.422342856699998,609917.640826159971766,2603044.346115699969232,"2021","62","1",Projet,"137","365"
"6208300",QLM,BARLIN,2.614834235600000,50.454104375500002,619754.536850600154139,2606610.385327900294214,"2021","62","1",Projet,"3292","7661"
"6208400",QLM,BARLY,2.547327453400000,50.250214100599997,615011.465198810095899,2583873.771888500079513,"2021","62","1",Projet,"91","221"
"6208500",QLM,BASSEUX,2.647100817500000,50.228657060700002,622149.683601500000805,2581495.373875500168651,"2021","62","1",Projet,"59","137"
"6208600",QLM,BAVINCOURT,2.562531668600000,50.218315565200001,616107.987677769968286,2580322.518540500197560,"2021","62","1",Projet,"141","378"
"6209000",QLM,BEALENCOURT,2.121900694800000,50.435098171500002,584671.285609300015494,2604478.165962500032037,"2021","62","1",Projet,"59","130"
"6209100",QLM,BEAUDRICOURT,2.407253601800000,50.248914582899999,605003.361051389947534,2583711.136555000208318,"2021","62","1",Projet,"39","90"
"6209200",QLM,BEAUFORT BLAVINCOURT,2.493289535700000,50.279024439399997,611144.102512920158915,2587075.071266800165176,"2021","62","1",Projet,"168","397"
"6209500",QLM,BEAUMETZ LES AIRE,2.227355384400000,50.541488830900001,592194.920340640004724,2616321.054491499904543,"2021","62","1",Projet,"94","239"
"6209700",QLM,BEAUMETZ LES LOGES,2.659847572700000,50.241762368000003,623054.825232689967379,2582959.281016599852592,"2021","62","1",Projet,"416","999"
"6210100",QLM,BEAUVOIS,2.235008725300000,50.375130894000002,592714.474454869981855,2597778.619091900065541,"2021","62","1",Projet,"55","142"
"6210900",QLM,BERGUENEUSE,2.253815205700000,50.467341903300003,594065.768969350028783,2608054.064463200047612,"2021","62","1",Projet,"93","218"
"6211100",QLM,BERLENCOURT LE CAUROY,2.425277451100000,50.274345846400003,606288.019779340131208,2586546.192144399974495,"2021","62","1",Projet,"113","275"
"6211200",QLM,BERLES AU BOIS,2.629251241100000,50.197214027199998,620886.815093060024083,2577987.083559699822217,"2021","62","1",Projet,"218","515"
"6211300",QLM,BERLES MONCHEL,2.535460700900000,50.346901003100001,614136.417547220014967,2594645.698940800037235,"2021","62","1",Projet,"175","488"
"6211400",QLM,BERMICOURT,2.229560244100000,50.409167215899998,592331.343017869978212,2601572.380129199940711,"2021","62","1",Projet,"63","165"
"6211500",QLM,BERNEVILLE,2.672057297100000,50.265245330699997,623916.199595359968953,2585579.546109099872410,"2021","62","1",Projet,"197","480"
"6211800",QLM,BETHONSART,2.549656402300000,50.376934474400002,615139.702438610023819,2597995.339912700001150,"2021","62","1",Projet,"57","147"
"6211901",QLM,BETHUNE Q01,2.638639198000000,50.531858147900003,621415.269115329952911,2615283.143626600038260,"2021","62","1",Projet,"1904","3185"
"6211902",QLM,BETHUNE Q02,2.635280079900000,50.516611296500002,621183.048629170050845,2613582.731485099997371,"2021","62","1",Projet,"2315","5258"
"6211903",QLM,BETHUNE Q03,2.634664717800000,50.524886657800003,621135.823214840027504,2614504.980992199853063,"2021","62","1",Projet,"3321","6800"
"6211904",QLM,BETHUNE Q04,2.643188742300000,50.534588551799999,621737.329176899977028,2615588.742709199897945,"2021","62","1",Projet,"3095","7071"
"6211905",QLM,BETHUNE Q05,2.650974282200000,50.522272897299999,622295.940753009985201,2614218.142690499778837,"2021","62","1",Projet,"1338","2581"
"6212000",QLM,BEUGIN,2.516440552800000,50.442551272800003,612755.737039339961484,2605302.387551200576127,"2021","62","1",Projet,"188","471"
"6212600",QLM,BEUVRY,2.684088090300000,50.523348415000001,624648.592363439965993,2614347.914624399971217,"2021","62","1",Projet,"4015","9442"
"6213700",QLM,BLANGERVAL BLANGERMONT,2.222614493000000,50.327693138400001,591823.395850760047324,2592493.327540799975395,"2021","62","1",Projet,"38","106"
"6213800",QLM,BLANGY SUR TERNOISE,2.168758567900000,50.422489179999999,588003.966545699979179,2603064.723072799853981,"2021","62","1",Projet,"318","720"
"6214100",QLM,BLESSY,2.336325371500000,50.619618633800002,599935.897408650140278,2625025.128260999917984,"2021","62","1",Projet,"328","870"
"6214200",QLM,BLINGEL,2.149846616100000,50.409993318600002,586654.013771830010228,2601675.105162000283599,"2021","62","1",Projet,"63","166"
"6214300",QLM,BOFFLES,2.201845508500000,50.254250250600002,590327.642487599980086,2584311.774771700147539,"2021","62","1",Projet,"21","50"
"6215300",QLM,BOMY,2.231103267500000,50.570952024599997,592465.592278940021060,2619604.989248299971223,"2021","62","1",Projet,"260","631"
"6215400",QLM,BONNIERES,2.264306747000000,50.243128288699999,594788.975019279983826,2583066.580937100108713,"2021","62","1",Projet,"262","674"
"6215800",QLM,BOUBERS SUR CANCHE,2.237550451300000,50.289586176699999,592883.540278480038978,2588245.430518200621009,"2021","62","1",Projet,"251","589"
"6216200",QLM,BOURECQ,2.436292584700000,50.571347340599999,607032.951594320009463,2619648.402059299871325,"2021","62","1",Projet,"237","639"
"6216300",QLM,BOURET SUR CANCHE,2.320722278500000,50.269322569000003,598821.033093529986218,2585983.051459900103509,"2021","62","1",Projet,"109","256"
"6216600",QLM,BOURS,2.408544588100000,50.454586344299997,605074.807625049958006,2606631.520014199893922,"2021","62","1",Projet,"234","617"
"6217000",QLM,BOUVIGNY BOYEFFLES,2.676149910100000,50.426133079400003,624131.213884699973278,2603510.013167200144380,"2021","62","1",Projet,"951","2403"
"6217100",QLM,BOYAVAL,2.304228361500000,50.473459635899999,597652.544598510023206,2608733.281767600215971,"2021","62","1",Projet,"50","133"
"6217500",QLM,BREVILLERS,2.016590262400000,50.346796597000001,577134.379230350023136,2594662.877005899790674,"2021","62","1",Projet,"62","158"
"6217801",QLM,BRUAY LA BUISSIERE Q01,2.563969477600000,50.493685237199998,616122.255820570047945,2611010.398858800064772,"2021","62","1",Projet,"916","2207"
"6217802",QLM,BRUAY LA BUISSIERE Q02,2.541321567800000,50.483386853200003,614514.872011750005186,2609858.118743200320750,"2021","62","1",Projet,"877","2092"
"6217803",QLM,BRUAY LA BUISSIERE Q03,2.545947919100000,50.475649563300003,614846.183379129972309,2608996.588471699971706,"2021","62","1",Projet,"2625","5356"
"6217804",QLM,BRUAY LA BUISSIERE Q04,2.559659710900000,50.485182709800000,615818.494809799944051,2610061.823839699849486,"2021","62","1",Projet,"1803","4241"
"6217805",QLM,BRUAY LA BUISSIERE Q05,2.531826466300000,50.487174269800001,613838.544983520056121,2610278.552994200028479,"2021","62","1",Projet,"1428","3698"
"6217806",QLM,BRUAY LA BUISSIERE Q06,2.554196001300000,50.473412469899998,615433.557039769948460,2608748.833667399827391,"2021","62","1",Projet,"1987","4237"
"6218000",QLM,BRIAS,2.376485357400000,50.412223469399997,602795.830170570057817,2601908.444391999859363,"2021","62","1",Projet,"109","294"
"6218200",QLM,BUIRE AU BOIS,2.151115806800000,50.264608503700003,586706.045774889993481,2585473.383251199964434,"2021","62","1",Projet,"97","230"
"6218600",QLM,BULLY LES MINES,2.722764595300000,50.445773798399998,627439.424885260057636,2605714.307942099869251,"2021","62","1",Projet,"5046","12163"
"6218700",QLM,BUNEVILLE,2.358297750900000,50.325097624199998,601503.109589979983866,2592198.329696000088006,"2021","62","1",Projet,"74","180"
"6218800",QLM,BURBURE,2.464893594800000,50.534457936599999,609070.141737979953177,2615539.240994399879128,"2021","62","1",Projet,"1209","2865"
"6219000",QLM,BUSNES,2.518872796400000,50.588273622199999,612891.318597979960032,2621545.723261000122875,"2021","62","1",Projet,"521","1290"
"6219400",QLM,CALONNE RICOUART,2.487250985000000,50.489216657800000,610668.184964239946567,2610499.250159199815243,"2021","62","1",Projet,"2270","5454"
"6219700",QLM,CAMBLAIN CHATELAIN,2.460849995800000,50.482169067000001,608792.024335499969311,2609710.452953900210559,"2021","62","1",Projet,"702","1764"
"6219800",QLM,CAMBLIGNEUL,2.616671901300000,50.379463658799999,619914.881446209968999,2598292.147772300057113,"2021","62","1",Projet,"138","337"
"6219900",QLM,CAMBLAIN L'ABBE,2.635909634500000,50.372554848699998,621288.805172029999085,2597527.245506099890918,"2021","62","1",Projet,"265","650"
"6220800",QLM,CANETTEMONT,2.364574533400000,50.278205015099999,601952.736117220018059,2586973.038396199699491,"2021","62","1",Projet,"27","70"
"6220900",QLM,CANLERS,2.144103339500000,50.482237207200001,586264.744571289978921,2609728.008370399940759,"2021","62","1",Projet,"67","159"
"6221100",QLM,CAPELLE FERMONT,2.618078956500000,50.351158285200000,620026.428292460041121,2595138.086561299860477,"2021","62","1",Projet,"77","217"
"6221200",QLM,CAPELLE LES HESDIN,1.997695778200000,50.341133780699998,575784.244906379957683,2594037.477188699878752,"2021","62","1",Projet,"185","485"
"6221300",QLM,CARENCY,2.701843638900000,50.379112510799999,625984.908800650038756,2598277.883593599777669,"2021","62","1",Projet,"289","750"
"6221600",QLM,LA CAUCHIE,2.583911093000000,50.201390272700003,617642.422129940008745,2578441.283413200173527,"2021","62","1",Projet,"88","211"
"6221700",QLM,CAUCHY A<C2><94> LA TOUR,2.451505881500000,50.505566500599997,608123.671281839953735,2612317.369562400039285,"2021","62","1",Projet,"1177","2814"
"6221800",QLM,CAUCOURT,2.572922906700000,50.400914379200003,616789.888980760006234,2600672.532208399847150,"2021","62","1",Projet,"136","346"
"6221900",QLM,CAUMONT,2.030048383200000,50.295286723499999,578071.675395529950038,2588918.995554899796844,"2021","62","1",Projet,"73","162"
"6222000",QLM,CAVRON SAINT MARTIN,2.000433919200000,50.417058231100000,576015.786945680039935,2602497.968211800325662,"2021","62","1",Projet,"179","457"
"6222100",QLM,CHELERS,2.485559287700000,50.376643329200000,610571.564869840047322,2597952.409597500227392,"2021","62","1",Projet,"105","259"
"6222200",QLM,CHERIENNES,2.037563748000000,50.313687211500003,578615.980110840057023,2590967.356359899975359,"2021","62","1",Projet,"68","155"
"6222400",QLM,CHOCQUES,2.569663764800000,50.540753327799997,616511.629026559996419,2616258.027656100224704,"2021","62","1",Projet,"1195","2881"
"6223200",QLM,LA COMTE,2.499197769200000,50.427292229800003,611531.953056839993224,2603599.057233999948949,"2021","62","1",Projet,"367","935"
"6223400",QLM,CONCHY SUR CANCHE,2.197765862800000,50.300862548799998,590045.392533840029500,2589506.310128599870950,"2021","62","1",Projet,"88","216"
"6223600",QLM,CONTES,1.960499326200000,50.409506714000003,573167.909910419955850,2601669.269066399894655,"2021","62","1",Projet,"144","331"
"6223800",QLM,CONTEVILLE EN TERNOIS,2.324974826900000,50.433126091500000,599127.607743139960803,2604237.442137000150979,"2021","62","1",Projet,"38","91"
"6224300",QLM,COULLEMONT,2.474253595600000,50.215249730499998,609797.156579199945554,2579966.370205599814653,"2021","62","1",Projet,"46","122"
"6224600",QLM,COUPELLE NEUVE,2.120283878300000,50.501486128899998,584576.612466339953244,2611877.937207099981606,"2021","62","1",Projet,"70","161"
"6224700",QLM,COUPELLE VIEILLE,2.086404229300000,50.526732227600000,582176.979463330004364,2614699.147795400116593,"2021","62","1",Projet,"228","601"
"6225300",QLM,COUTURELLE,2.500395913700000,50.208733004700001,611667.820025380002335,2579243.838863899931312,"2021","62","1",Projet,"30","65"
"6225400",QLM,COYECQUES,2.183026886400000,50.602178948000002,589059.243014820036478,2623091.688326799776405,"2021","62","1",Projet,"249","606"
"6225600",QLM,CREPY,2.200406246000000,50.474427872500002,590267.529907420044765,2608849.178757899906486,"2021","62","1",Projet,"65","149"
"6225700",QLM,CREQUY,2.050501959400000,50.498257071799998,579614.281931009958498,2611533.915089999791235,"2021","62","1",Projet,"207","485"
"6225800",QLM,CROISETTE,2.260418275300000,50.353242565099997,594523.096866699983366,2595337.257912899833173,"2021","62","1",Projet,"114","278"
"6226000",QLM,CROIX EN TERNOIS,2.280074733900000,50.382874786099997,595927.076750769861974,2598638.381130199879408,"2021","62","1",Projet,"111","322"
"6226300",QLM,DAINVILLE,2.728056198700000,50.283767931800000,627905.811598600004800,2587661.960567799862474,"2021","62","1",Projet,"2263","5646"
"6226500",QLM,DELETTES,2.215354036400000,50.625287023500000,591356.868770670029335,2625663.749717399943620,"2021","62","1",Projet,"439","1178"
"6226600",QLM,DENIER,2.443781446800000,50.287859498099998,607607.451336789992638,2588053.667026699986309,"2021","62","1",Projet,"30","86"
"6226700",QLM,DENNEBROEUCQ,2.156423929400000,50.577631233699996,587165.453213940025307,2620359.223924700170755,"2021","62","1",Projet,"145","389"
"6226900",QLM,DIEVAL,2.448608402400000,50.435201399199997,607928.809989199973643,2604474.291555199772120,"2021","62","1",Projet,"298","750"
"6227000",QLM,DIVION,2.506262328500000,50.472823602399998,612024.026044919970445,2608674.826743999961764,"2021","62","1",Projet,"2905","6978"
"6227100",QLM,DOHEM,2.176859237800000,50.632005802000002,588628.429203900042921,2626417.675938600208610,"2021","62","1",Projet,"298","828"
"6227800",QLM,DROUVIN LE MARAIS,2.628104647300000,50.494394227199997,620682.243843300035223,2611104.439879199955612,"2021","62","1",Projet,"224","594"
"6227900",QLM,DUISANS,2.697598563900000,50.305563295500001,625719.957488809945062,2590080.264794299844652,"2021","62","1",Projet,"527","1309"
"6228200",QLM,ECLIMEUX,2.179430728600000,50.397993929800002,588758.401179549982771,2600333.164374200627208,"2021","62","1",Projet,"69","176"
"6228300",QLM,ECOIVRES,2.287878248600000,50.323010455700000,596478.979702280019410,2591966.645491600036621,"2021","62","1",Projet,"45","131"
"6228600",QLM,ECQUEDECQUES,2.447453099200000,50.561336368299997,607826.850520740030333,2618533.505522300023586,"2021","62","1",Projet,"203","513"
"6229500",QLM,ENQUIN LEZ GUINEGATTE,2.288345030600000,50.593014788200001,596530.999792949995026,2622060.435182699467987,"2021","62","1",Projet,"622","1616"
"6229900",QLM,EPS,2.298487115400000,50.454341751699999,597243.100672899978235,2606602.635834599845111,"2021","62","1",Projet,"99","250"
"6230100",QLM,EQUIRRE,2.235407076500000,50.472727537399997,592756.957249530008994,2608655.881638700608164,"2021","62","1",Projet,"31","76"
"6230300",QLM,ERIN,2.209531038700000,50.438651827100003,590910.114475789945573,2604860.620336499996483,"2021","62","1",Projet,"78","234"
"6230400",QLM,ERNY SAINT JULIEN,2.255264445900000,50.584813803599999,594182.525729550048709,2621148.173620000015944,"2021","62","1",Projet,"131","325"
"6231000",QLM,ESSARS,2.661445885200000,50.548034986300003,623028.243712530005723,2617092.792406599968672,"2021","62","1",Projet,"728","1725"
"6231300",QLM,ESTREE BLANCHE,2.323627398300000,50.590267011999998,599034.714819699875079,2621753.126637400127947,"2021","62","1",Projet,"384","951"
"6231400",QLM,ESTREE CAUCHY,2.608697750000000,50.399127315999998,619339.025619709980674,2600481.590565699618310,"2021","62","1",Projet,"142","373"
"6231600",QLM,ESTREE WAMIN,2.398906080600000,50.271551185800000,604404.937745630159043,2586232.989695399999619,"2021","62","1",Projet,"74","172"
"6232000",QLM,ETRUN,2.699517032100000,50.314170300699999,625852.458774380036630,2591040.006858299952000,"2021","62","1",Projet,"132","314"
"6232200",QLM,FAMECHON,2.467232224000000,50.142067527999998,609308.619979719980620,2571811.806577799841762,"2021","62","1",Projet,"50","120"
"6232500",QLM,FAUQUEMBERGUES,2.095862608300000,50.599055671099997,582873.824743560049683,2622759.075035099871457,"2021","62","1",Projet,"414","984"
"6232700",QLM,FEBVIN PALFART,2.301449940000000,50.534440062599998,597458.000531570054591,2615530.461043300107121,"2021","62","1",Projet,"225","600"
"6232800",QLM,FERFAY,2.429608404700000,50.522611485600002,606564.797314479947090,2614215.241830300074071,"2021","62","1",Projet,"358","912"
