cod_entite,typ_entite,lib_entite,long_wgs84,lat_wgs84,x_centroid,y_centroid,cod_versio,dpt,id,nom,hdf_sociodemographie-hdf_sociodemographie_menrp,hdf_sociodemographie-hdf_sociodemographie_pop_mun
"6263000",QLM,NOYELLE VION,2.549961542500000,50.292258685999997,615186.989374640048482,2588559.274555800016969,"2021","62","1",Projet,"113","294"
"6263100",QLM,NUNCQ HAUTECOTE,2.286407814900000,50.305527928399997,596372.809586130082607,2590018.533948399592191,"2021","62","1",Projet,"168","476"
"6263200",QLM,OBLINGHEM,2.597029451400000,50.549841699200002,618452.270267919986509,2617277.187891299836338,"2021","62","1",Projet,"144","379"
"6263300",QLM,OEUF EN TERNOIS,2.215253144900000,50.359820863600000,591303.794362089945935,2596074.427169899921864,"2021","62","1",Projet,"103","249"
"6263500",QLM,OFFIN,1.943271466700000,50.444991429700003,571960.710948979947716,2605630.082695099990815,"2021","62","1",Projet,"94","207"
"6264000",QLM,ORVILLE,2.411635388300000,50.133140680799997,605328.658149809925817,2570812.080678599886596,"2021","62","1",Projet,"146","402"
"6264100",QLM,OSTREVILLE,2.395734678900000,50.395088667700001,604168.190210249973461,2599999.646459300071001,"2021","62","1",Projet,"106","239"
"6264200",QLM,OURTON,2.478494902200000,50.455210240900001,610052.345180719974451,2606707.788479099981487,"2021","62","1",Projet,"303","769"
"6264700",QLM,LE PARCQ,2.095999360200000,50.382546351999999,582809.462028810055926,2598626.677869800012559,"2021","62","1",Projet,"333","776"
"6264900",QLM,PAS EN ARTOIS,2.488592962000000,50.156329662600001,610835.052925470168702,2573403.523897999897599,"2021","62","1",Projet,"332","762"
"6265100",QLM,PENIN,2.485400534000000,50.326838625900002,610570.713667890056968,2592402.104800399858505,"2021","62","1",Projet,"180","474"
"6265200",QLM,PERNES,2.412147274500000,50.484537160099997,605327.992872560047545,2609970.026805600151420,"2021","62","1",Projet,"656","1686"
"6265500",QLM,PIERREMONT,2.259750142200000,50.398684506700000,594480.448633169988170,2600401.563573299907148,"2021","62","1",Projet,"114","292"
"6265900",QLM,PLANQUES,2.083734241400000,50.463765855399998,581964.621602219995111,2607681.420937200076878,"2021","62","1",Projet,"35","81"
"6266100",QLM,BOUIN PLUMOISON,1.991865927900000,50.382387300799998,575388.659635690040886,2598636.643659700173885,"2021","62","1",Projet,"206","494"
"6266300",QLM,POMMERA,2.439399030800000,50.170817328100000,607311.515020449995063,2575011.981185700278729,"2021","62","1",Projet,"116","306"
"6266400",QLM,POMMIER,2.599604577300000,50.183770257299997,618771.352443519979715,2576481.730675999540836,"2021","62","1",Projet,"86","232"
"6266500",QLM,LE PONCHEL,2.074936923000000,50.256069356200001,581261.480490820016712,2584537.409117000177503,"2021","62","1",Projet,"101","207"
"6266800",QLM,PREDEFIN,2.256111172400000,50.503295702700001,594233.244338480057195,2612061.328434799797833,"2021","62","1",Projet,"80","190"
"6266900",QLM,PRESSY,2.401307332400000,50.476257139200001,604557.835240180022083,2609046.454299599863589,"2021","62","1",Projet,"130","317"
"6267600",QLM,QUERNES,2.365377465000000,50.604545001399998,601997.047721559996717,2623345.077900399919599,"2021","62","1",Projet,"175","458"
"6267700",QLM,LE QUESNOY EN ARTOIS,2.042936061900000,50.334291026000002,579007.941670389962383,2593261.922238499857485,"2021","62","1",Projet,"140","347"
"6268300",QLM,QUOEUX HAUT MAINIL,2.111277523200000,50.300213137299998,583871.836182400002144,2589448.294433400500566,"2021","62","1",Projet,"110","257"
"6268500",QLM,RADINGHEM,2.121958310000000,50.552089054600003,584711.102009780006483,2617518.142898200079799,"2021","62","1",Projet,"98","275"
"6268600",QLM,RAMECOURT,2.313955994200000,50.370575948899997,598341.107685790047981,2597266.504921599756926,"2021","62","1",Projet,"138","382"
"6269000",QLM,RAYE SUR AUTHIE,1.949329443700000,50.298290435500000,572311.188734950032085,2589279.183671399950981,"2021","62","1",Projet,"96","250"
"6269100",QLM,SAINT AUGUSTIN,2.294764275200000,50.647858483299999,596989.836504459846765,2628174.212018100079149,"2021","62","1",Projet,"306","805"
"6269300",QLM,REBREUVE RANCHICOURT,2.555666390100000,50.437789719900003,615549.184604979935102,2604778.757941999472678,"2021","62","1",Projet,"445","1074"
"6269400",QLM,REBREUVE SUR CANCHE,2.342506530900000,50.268773359500003,600376.927807610016316,2585921.742260199971497,"2021","62","1",Projet,"85","194"
"6269500",QLM,REBREUVIETTE,2.364481659500000,50.263196358599998,601946.683854409959167,2585300.627967000007629,"2021","62","1",Projet,"104","268"
"6269600",QLM,RECLINGHEM,2.170642250200000,50.575211299899998,588174.174230990000069,2620087.233218499924988,"2021","62","1",Projet,"92","241"
"6270000",QLM,REGNAUVILLE,2.009812474800000,50.314062445700003,576635.844078839989379,2591017.070290000177920,"2021","62","1",Projet,"89","213"
"6270100",QLM,RELY,2.360254058200000,50.572047155699998,601634.616747749969363,2619722.220428199972957,"2021","62","1",Projet,"177","454"
"6270400",QLM,RENTY,2.073624002300000,50.580370893900003,581288.903396119945683,2620681.241975499782711,"2021","62","1",Projet,"244","624"
"6271000",QLM,RIMBOVAL,1.986423049200000,50.508498690800003,575063.525060249958187,2612693.946759600192308,"2021","62","1",Projet,"55","142"
"6271200",QLM,RIVIERE,2.691565027000000,50.233880522600003,625325.349609520053491,2582090.816535400226712,"2021","62","1",Projet,"474","1123"
"6271300",QLM,ROBECQ,2.556552320000000,50.594945868300002,615563.367085890029557,2622296.341974200215191,"2021","62","1",Projet,"550","1359"
"6271700",QLM,ROELLECOURT,2.381693300300000,50.368400326100002,603169.503308219951577,2597024.696358500048518,"2021","62","1",Projet,"219","538"
"6271900",QLM,ROLLANCOURT,2.123909487500000,50.407539062200001,584805.950190010014921,2601406.289621000178158,"2021","62","1",Projet,"112","307"
"6272000",QLM,ROMBLY,2.388885522600000,50.598080119099997,603665.356051080045290,2622625.230796900112182,"2021","62","1",Projet,"19","46"
"6272200",QLM,ROUGEFAY,2.170207642700000,50.273795833599998,588071.936261230031960,2586494.055738999973983,"2021","62","1",Projet,"40","86"
"6272500",QLM,ROYON,1.994865915700000,50.472564028000001,575646.221886349958368,2608686.006326599977911,"2021","62","1",Projet,"51","135"
"6272600",QLM,RUISSEAUVILLE,2.126152936100000,50.480498772099999,584987.580834929947741,2609537.525484499987215,"2021","62","1",Projet,"79","199"
"6272700",QLM,RUITZ,2.587703753600000,50.462747865499999,617820.852948040002957,2607567.270015399903059,"2021","62","1",Projet,"688","1583"
"6273200",QLM,SACHIN,2.377348253800000,50.486910267799999,602853.036784420022741,2610232.724170400295407,"2021","62","1",Projet,"125","345"
"6273500",QLM,SAILLY LABOURSE,2.699059895400000,50.502312689100002,625723.309968660003506,2612007.991853999905288,"2021","62","1",Projet,"897","2336"
"6273700",QLM,SAINS EN GOHELLE,2.684693825700000,50.447404477299997,624729.057615049998276,2605883.418836500030011,"2021","62","1",Projet,"2534","6145"
"6273800",QLM,SAINS LES FRESSIN,2.040721996900000,50.467682976699997,578906.094176920014434,2608128.718653900083154,"2021","62","1",Projet,"65","162"
"6274000",QLM,SAINS LES PERNES,2.359186608100000,50.478883484100002,601561.735855669947341,2609337.545839599799365,"2021","62","1",Projet,"106","292"
"6274100",QLM,SAINT AMAND,2.559509417000000,50.164526255399998,615908.861408189986832,2574328.803404400125146,"2021","62","1",Projet,"57","122"
"6274300",QLM,SAINTE AUSTREBERTHE,2.044697446400000,50.364673473899998,579146.183018499985337,2596647.274665299803019,"2021","62","1",Projet,"180","401"
"6274900",QLM,SAINT GEORGES,2.082798511800000,50.358515080099998,581860.075927690020762,2595951.520355899818242,"2021","62","1",Projet,"131","326"
"6275000",QLM,SAINT HILAIRE COTTES,2.415032138500000,50.570594903200004,605523.661763759911992,2619562.826924100052565,"2021","62","1",Projet,"313","807"
"6276300",QLM,SAINT MICHEL SUR TERNOISE,2.355354753500000,50.376085720600003,601291.835062619997188,2597880.440748900175095,"2021","62","1",Projet,"390","878"
"6276700",QLM,SAINT POL SUR TERNOISE,2.336088944800000,50.380460759800002,599918.741891180048697,2598367.868559399619699,"2021","62","1",Projet,"2369","4971"
"6277000",QLM,SAINT VENANT,2.537264329400000,50.621953587699998,614187.014553389977664,2625303.484713300131261,"2021","62","1",Projet,"1228","3027"
"6277800",QLM,SARS LE BOIS,2.429112102300000,50.295105472400003,606559.169257640023716,2588859.781557799782604,"2021","62","1",Projet,"33","82"
"6278400",QLM,SAULTY,2.530258011300000,50.212381811800000,613802.213386700022966,2579655.230535900220275,"2021","62","1",Projet,"309","765"
"6278500",QLM,SAVY BERLETTE,2.564164517500000,50.352052643599997,616181.700079030008055,2595225.335899500176311,"2021","62","1",Projet,"346","916"
"6279000",QLM,SENLIS,2.155621773500000,50.534637695400001,587097.438369579962455,2615566.818381000310183,"2021","62","1",Projet,"68","163"
"6279100",QLM,SERICOURT,2.314131553200000,50.294442588199999,598351.128151449956931,2588782.322764799930155,"2021","62","1",Projet,"22","54"
"6279300",QLM,SERVINS,2.637177447300000,50.406051063600003,621364.923562980024144,2601260.601368700154126,"2021","62","1",Projet,"394","1093"
"6279500",QLM,SIBIVILLE,2.323256177900000,50.300095528200004,599002.620694129960611,2589412.095141700003296,"2021","62","1",Projet,"42","111"
"6279600",QLM,SIMENCOURT,2.642973408100000,50.258163878399998,621841.867674399982207,2584782.012446799781173,"2021","62","1",Projet,"235","557"
"6279700",QLM,SIRACOURT,2.271549290000000,50.372440980199997,595318.567409000010230,2597476.061869900207967,"2021","62","1",Projet,"104","269"
"6279800",QLM,SOMBRIN,2.500459947400000,50.239176606900003,611665.354334800038487,2582635.958913600072265,"2021","62","1",Projet,"97","240"
"6280100",QLM,SOUCHEZ,2.743683838900000,50.392303383399998,628959.098880360019393,2599762.560941100120544,"2021","62","1",Projet,"1069","2496"
"6280200",QLM,LE SOUICH,2.367835552200000,50.221796597400001,602188.053421210031956,2580687.722950200084597,"2021","62","1",Projet,"61","154"
"6280400",QLM,SUS SAINT LEGER,2.430596640300000,50.237709891300000,606672.741945330053568,2582464.380243699997663,"2021","62","1",Projet,"135","376"
"6280500",QLM,TANGRY,2.353381113100000,50.466019644399999,601149.111274580005556,2607903.657337899785489,"2021","62","1",Projet,"105","252"
"6280800",QLM,TENEUR,2.222846548800000,50.451379447900003,591860.010858829948120,2606277.713067200034857,"2021","62","1",Projet,"103","260"
"6280900",QLM,TERNAS,2.397948358400000,50.342370171500001,604330.441136579960585,2594124.628604600671679,"2021","62","1",Projet,"53","137"
"6281100",QLM,THEROUANNE,2.257931036000000,50.635114762299999,594377.445264669950120,2626755.508121099788696,"2021","62","1",Projet,"480","1115"
"6281300",QLM,LA THIEULOYE,2.433013330400000,50.413156363500001,606821.630482989945449,2602015.873854400590062,"2021","62","1",Projet,"190","493"
"6281400",QLM,THIEVRES,2.453148334800000,50.128900328100002,608302.334361530025490,2570343.262181799858809,"2021","62","1",Projet,"56","123"
"6281600",QLM,TILLOY LES HERMAVILLE,2.556309184000000,50.326785416500002,615629.422867950052023,2592407.993698900099844,"2021","62","1",Projet,"79","223"
"6281800",QLM,TILLY CAPELLE,2.196282596000000,50.440885791800000,589967.503253940027207,2605111.215863400138915,"2021","62","1",Projet,"68","159"
"6282000",QLM,TINCQUES,2.494878072600000,50.357973299800001,611239.891927369986661,2595873.055079000070691,"2021","62","1",Projet,"338","825"
"6282200",QLM,TOLLENT,2.012378324200000,50.276648254400001,576801.708345149992965,2586847.167910799849778,"2021","62","1",Projet,"35","91"
"6282300",QLM,TORCY,2.021391446100000,50.483010002199997,577537.765547410002910,2609842.400633700191975,"2021","62","1",Projet,"69","165"
"6282800",QLM,TRAMECOURT,2.150387916300000,50.465056453000003,586707.155439030029811,2607811.983722100034356,"2021","62","1",Projet,"27","60"
"6283100",QLM,TROISVAUX,2.342447665400000,50.404102517100000,600371.722133029950783,2601002.683768699876964,"2021","62","1",Projet,"111","279"
"6283300",QLM,VACQUERIE LE BOUCQ,2.220372438400000,50.268621435000000,591653.661251339945011,2585911.005263099912554,"2021","62","1",Projet,"36","84"
"6283400",QLM,VACQUERIETTE ERQUIERES,2.077134026600000,50.324341191800002,581443.619089660001919,2592144.536570100113750,"2021","62","1",Projet,"103","253"
"6283500",QLM,VALHUON,2.378809319500000,50.432560819899997,602960.143899359973148,2604175.155923500191420,"2021","62","1",Projet,"232","569"
"6283600",QLM,VAUDRICOURT,2.624596281100000,50.502628531600003,620429.432436650036834,2612021.334004700183868,"2021","62","1",Projet,"392","971"
"6283800",QLM,VAULX,2.096477446900000,50.267608026100000,582804.298462699982338,2585818.213172600604594,"2021","62","1",Projet,"36","90"
"6284100",QLM,VENDIN LES BETHUNE,2.608262353900000,50.543118843599999,619252.666283890022896,2616530.490239500068128,"2021","62","1",Projet,"1063","2443"
"6284300",QLM,VERCHIN,2.181607455400000,50.498171343099997,588935.578341690008529,2611498.129480000119656,"2021","62","1",Projet,"102","241"
"6284400",QLM,VERCHOCQ,2.048439832000000,50.555669692800002,579491.183197019970976,2617934.020418399944901,"2021","62","1",Projet,"265","645"
"6284700",QLM,VERQUIGNEUL,2.662321835000000,50.502119853600000,623111.628369039972313,2611975.084890199825168,"2021","62","1",Projet,"687","1929"
"6284800",QLM,VERQUIN,2.641106942100000,50.505864241300003,621601.804208870045841,2612386.409809600096196,"2021","62","1",Projet,"1452","3452"
"6285000",QLM,VIEIL HESDIN,2.102566679200000,50.359464349100001,583269.781467000022531,2596052.923393299803138,"2021","62","1",Projet,"155","356"
"6285400",QLM,VILLERS AU BOIS,2.671701222600000,50.374125711799998,623839.133590069948696,2597712.582806000020355,"2021","62","1",Projet,"205","568"
"6285600",QLM,VILLERS BRA<C2><B0>LIN,2.536120654800000,50.368345897600001,614177.433030069922097,2597035.671980599872768,"2021","62","1",Projet,"147","365"
"6285700",QLM,VILLERS CHATEL,2.585161781700000,50.376163876000000,617670.436171669978648,2597916.871828500181437,"2021","62","1",Projet,"51","135"
"6285900",QLM,VILLERS L'HOPITAL,2.212211396300000,50.228682664499999,591063.691495349979959,2581461.671492699999362,"2021","62","1",Projet,"109","265"
"6286000",QLM,VILLERS SIR SIMON,2.491740836700000,50.317489170000002,611025.085648600012064,2591361.103440499864519,"2021","62","1",Projet,"49","118"
"6286200",QLM,VINCLY,2.171524477100000,50.558144741900001,588232.791628789971583,2618184.644770899787545,"2021","62","1",Projet,"71","158"
"6286800",QLM,WAIL,2.125863438900000,50.344985209199997,584926.376215090043843,2594434.643567699939013,"2021","62","1",Projet,"115","262"
"6287100",QLM,WAMBERCOURT,2.026443921300000,50.429236917399997,577873.395182810025290,2603847.660460799466819,"2021","62","1",Projet,"99","245"
"6287200",QLM,WAMIN,2.057732675100000,50.413319448099998,580094.704765810049139,2602065.284762700553983,"2021","62","1",Projet,"100","237"
"6287400",QLM,WANQUETIN,2.615896635500000,50.276483388000003,619900.318475220003165,2586816.134828700218350,"2021","62","1",Projet,"285","719"
"6287700",QLM,WARLINCOURT LES PAS,2.502521800700000,50.180835537500002,611826.375708819949068,2576135.856699299998581,"2021","62","1",Projet,"73","174"
"6287800",QLM,WARLUS,2.668493226800000,50.276092339199998,623656.531554499990307,2586787.134156700223684,"2021","62","1",Projet,"159","377"
"6287900",QLM,WARLUZEL,2.468994190800000,50.227317863600000,609418.858715230016969,2581310.388547100126743,"2021","62","1",Projet,"93","232"
"6288100",QLM,BEAUVOIR WAVANS,2.166149911000000,50.215893827099997,587768.105314380023628,2580042.908832000102848,"2021","62","1",Projet,"175","380"
"6288300",QLM,WAVRANS SUR TERNOISE,2.297542108100000,50.413839535699999,597173.574275559978560,2602088.570464900229126,"2021","62","1",Projet,"81","201"
"6288500",QLM,WESTREHEM,2.345367569700000,50.546401611900002,600578.069399599917233,2616863.254457199946046,"2021","62","1",Projet,"89","244"
"6289000",QLM,WILLEMAN,2.156449518600000,50.353990048900002,587109.937544079963118,2595432.706236300058663,"2021","62","1",Projet,"85","188"
"6289100",QLM,WILLENCOURT,2.086191599500000,50.240718098999999,582060.063984800013714,2582824.256366100162268,"2021","62","1",Projet,"58","134"
"6290000",QLM,WITTERNESSE,2.364766593300000,50.612667984500000,601953.390719859977253,2624250.607793199829757,"2021","62","1",Projet,"236","587"
"8000500",QLM,AGENVILLE,2.101237520200000,50.164848151800001,583109.908192440052517,2574367.528148099780083,"2021","80","1",Projet,"38","91"
"8004200",QLM,AUTHEUX,2.230683408500000,50.142570478600000,592371.069781580008566,2571865.313647999893874,"2021","80","1",Projet,"48","120"
"8004400",QLM,AUTHIEULE,2.371591358400000,50.140371066999997,602460.522593370056711,2571615.640713700093329,"2021","80","1",Projet,"169","409"
"8005500",QLM,BARLY,2.272592071400000,50.201203468800003,595377.201280680019408,2578394.685099999886006,"2021","80","1",Projet,"72","177"
"8006000",QLM,BEALCOURT,2.185413121800000,50.204396504199998,589142.918037689989433,2578759.037937599699944,"2021","80","1",Projet,"44","104"
"8008500",QLM,BERNATRE,2.091980010000000,50.197909459300000,582458.837471019942313,2578053.133696900215000,"2021","80","1",Projet,"16","32"
"8010800",QLM,BOISBERGUES,2.229831245600000,50.154531106100002,592311.873760089976713,2573197.959942299872637,"2021","80","1",Projet,"34","78"
"8010900",QLM,LE BOISLE,1.984129285600000,50.272225704599997,574782.183373430045322,2586363.067906900309026,"2021","80","1",Projet,"169","363"
"8011800",QLM,BOUFFLERS,2.020822629300000,50.262357279100002,577398.320381950004958,2585252.285977299790829,"2021","80","1",Projet,"54","122"
"8012200",QLM,BOUQUEMAISON,2.338300028200000,50.213242738900000,600076.568955010036007,2579734.208460399881005,"2021","80","1",Projet,"208","503"
"8014000",QLM,BREVILLERS,2.377222836100000,50.215757972600002,602859.493566200020723,2580015.187043500132859,"2021","80","1",Projet,"39","108"
"8025300",QLM,DOULLENS,2.343943243700000,50.157802764000003,600480.599067150033079,2573557.235180700197816,"2021","80","1",Projet,"2738","6106"
"8036900",QLM,FROHEN SUR AUTHIE,2.206450704100000,50.200917930000003,590646.768456039950252,2578368.750925499945879,"2021","80","1",Projet,"90","233"
"8037700",QLM,GEZAINCOURT,2.320596781500000,50.144019329400003,598809.115363619988784,2572021.688056000042707,"2021","80","1",Projet,"157","428"
"8039200",QLM,GROUCHES LUCHUEL,2.379711927500000,50.179233615299999,603039.659830100019462,2575945.761495599988848,"2021","80","1",Projet,"234","586"
"8039600",QLM,GUESCHART,2.013635940800000,50.240042655800004,576874.724027890013531,2582767.949430999811739,"2021","80","1",Projet,"136","335"
"8042700",QLM,HEM HARDINVAL,2.298068235200000,50.161493551400000,597197.033645350020379,2573969.118723500054330,"2021","80","1",Projet,"128","363"
"8043900",QLM,HEUZECOURT,2.165629216700000,50.173040383400000,587720.452237559948117,2575268.317218299955130,"2021","80","1",Projet,"75","169"
"8044000",QLM,HIERMONT,2.076270525500000,50.195467691899999,581334.335478330031037,2577784.693623700179160,"2021","80","1",Projet,"63","150"
"8044500",QLM,HUMBERCOURT,2.454414335200000,50.209973906999998,608379.540072969975881,2579376.237147699575871,"2021","80","1",Projet,"110","268"
"8049100",QLM,LONGUEVILLETTE,2.273477984400000,50.129007137300000,595434.036848330055363,2570350.891259700059891,"2021","80","1",Projet,"30","77"
"8049500",QLM,LUCHEUX,2.409433436600000,50.196670039099999,605164.461452340008691,2577890.043824700172991,"2021","80","1",Projet,"241","534"
"8050100",QLM,MAISON PONTHIEU,2.043596832600000,50.208086863699997,579002.537726680049673,2579198.956136799883097,"2021","80","1",Projet,"106","274"
"8050300",QLM,MAIZICOURT,2.121914898100000,50.196770128300003,584599.542272999999113,2577919.917719199787825,"2021","80","1",Projet,"83","192"
"8052600",QLM,LE MEILLARD,2.195662973200000,50.171347923900001,589869.300328689976595,2575075.469132599886507,"2021","80","1",Projet,"61","154"
"8054400",QLM,MEZEROLLES,2.236061222200000,50.187905696900003,592762.635253280051984,2576915.818631900008768,"2021","80","1",Projet,"79","188"
"8056300",QLM,MONTIGNY LES JONGLEURS,2.133742907900000,50.180433345399997,585440.832066579954699,2576097.456598700024188,"2021","80","1",Projet,"43","95"
"8058900",QLM,NEUILLY LE DIEN,2.046584725300000,50.224523017000003,579222.971079759998247,2581029.497629399877042,"2021","80","1",Projet,"39","96"
"8059600",QLM,NEUVILLETTE,2.320668154500000,50.208477569499998,598815.738912330009043,2579203.391878800000995,"2021","80","1",Projet,"85","222"
"8060200",QLM,OCCOCHES,2.270995214900000,50.174837326999999,595260.519740559975617,2575457.117906999774277,"2021","80","1",Projet,"48","127"
"8061400",QLM,OUTREBOIS,2.255542566800000,50.174477803099997,594154.738614490022883,2575418.101641399785876,"2021","80","1",Projet,"120","312"
"8066600",QLM,REMAISNIL,2.244089507500000,50.199721206299998,593338.523454410023987,2578231.577911300119013,"2021","80","1",Projet,"13","29"
"8069700",QLM,SAINT ACHEUL,2.163164594900000,50.189383092200003,587548.118746720021591,2577089.557441600132734,"2021","80","1",Projet,"11","27"
"8081000",QLM,VITZ SUR AUTHIE,2.058856774800000,50.253674797499997,580111.752206759992987,2584274.542629499919713,"2021","80","1",Projet,"55","127"
